filename,sgpa,cgpa
20011715015_1800265555.html,8.95,7.98
20011715015_1800265710.html,8.65,8.09
20011715015_1800265851.html,8.37,8.13
20011715017_1800265223.html,7.76,7.51
20011715017_1800265379.html,7.2,7.43
20011715017_1800265555.html,8.35,7.61
20011715017_1800265710.html,8.05,7.68
20011715017_1800265851.html,7.89,7.71
20011715018_1800265223.html,8.71,8.3
20011715018_1800265379.html,8.25,8.29
20011715018_1800265555.html,9.1,8.45
20011715018_1800265710.html,9.2,8.57
20011715018_1800265851.html,9.05,8.63
20011715019_1800265223.html,8.24,7.59
20011715019_1800265379.html,7.85,7.65
20011715019_1800265555.html,8.95,7.9
20011715019_1800265710.html,8.25,7.96
20011715019_1800265851.html,7.84,7.94
20011715020_1800265223.html,7.95,7.6
20011715020_1800265379.html,7.9,7.67
20011715020_1800265555.html,8.8,7.89
20011715020_1800265710.html,8.8,8.04
20011715020_1800265851.html,8.53,8.11
20011715022_1800265223.html,7.1,
20011715022_1800265378.html,7.1,
20011715022_1800265379.html,0.0,5.39
20011715022_1800265528.html,7.05,7.32
20011715022_1800265529.html,4.95,6.75
20011715022_1800265555.html,5.55,6.51
20011715022_1800265709.html,7.95,7.1
20011715022_1800265710.html,5.9,6.9
20011715022_1800265848.html,6.25,7.06
20011715022_1800265850.html,6.95,7.19
20011715022_1800265851.html,6.74,
20011715023_1800265223.html,7.38,7.44
20011715023_1800265379.html,3.6,6.52
20011715023_1800265529.html,6.25,7.16
20011715023_1800265555.html,7.65,7.25
20011715023_1800265710.html,7.3,7.26
20011715023_1800265851.html,7.21,7.25
20011715024_1800265223.html,7.33,7.46
20011715024_1800265379.html,4.5,6.75
20011715024_1800265529.html,6.4,7.2
20011715024_1800265555.html,8.25,7.41
20011715024_1800265710.html,7.3,7.39
20011715024_1800265851.html,7.29,
20011715025_1800265223.html,8.38,7.9
20011715025_1800265379.html,7.45,7.8
20011715025_1800265555.html,8.4,7.91
20011715025_1800265710.html,8.5,8.01
20011715025_1800265851.html,8.37,8.06
20011715026_1800265223.html,7.38,7.73
20011715026_1800265379.html,6.7,7.48
20011715026_1800265555.html,8.3,7.64
20011715026_1800265710.html,7.7,7.65
20011715026_1800265851.html,7.47,7.63
20011715027_1800265223.html,8.1,7.65
20011715027_1800265379.html,6.95,7.48
20011715027_1800265555.html,8.55,7.69
20011715027_1800265710.html,8.3,7.79
20011715027_1800265851.html,8.11,7.83
20011715028_1800265223.html,9.05,8.24
20011715028_1800265379.html,3.4,7.07
20011715028_1800265529.html,4.9,7.43
20011715028_1800265555.html,8.35,7.61
20011715028_1800265710.html,8.5,7.76
20011715028_1800265851.html,8.42,7.85
20011814001_1800265372.html,5.21,
20011814001_1800265433.html,,
20011814001_1800265434.html,,
20011814001_1800265726.html,6.57,
20011814001_1800265727.html,,
20011814001_1800265728.html,7.4,
20011814001_1800265844.html,6.69,
20011814001_1800265846.html,6.75,
20011814002_1800265372.html,7.36,
20011814002_1800265434.html,7.46,
20011814002_1800265728.html,8.13,
20011814002_1800265846.html,8.25,
20011814004_1800265372.html,8.36,
20011814004_1800265434.html,7.92,
20011814004_1800265728.html,8.53,
20011814004_1800265846.html,7.92,
20011814005_1800265372.html,8.0,
20011814005_1800265434.html,7.31,
20011814005_1800265728.html,8.6,
20011814005_1800265846.html,8.25,
20011814006_1800265372.html,8.21,
20011814006_1800265434.html,8.0,
20011814006_1800265728.html,8.46,
20011814006_1800265846.html,8.75,
20011814007_1800265372.html,8.0,
20011814007_1800265434.html,7.69,
20011814007_1800265728.html,8.46,
20011814007_1800265846.html,8.75,
20011814008_1800265372.html,7.36,
20011814008_1800265434.html,,
20011814008_1800265727.html,,
20011814008_1800265728.html,8.4,
20011814008_1800265844.html,7.46,
20011814008_1800265846.html,7.75,
20011814009_1800265372.html,8.93,
20011814009_1800265434.html,8.38,
20011814009_1800265728.html,8.86,
20011814009_1800265846.html,9.17,
20011814010_1800265372.html,7.21,
20011814010_1800265434.html,7.23,
20011814010_1800265728.html,7.86,
20011814010_1800265846.html,7.33,
20011814011_1800265372.html,7.43,
20011814011_1800265434.html,7.31,
20011814011_1800265728.html,8.26,
20011814011_1800265846.html,8.25,
20011814012_1800265372.html,8.21,
20011814012_1800265434.html,7.62,
20011814012_1800265728.html,8.8,
20011814012_1800265846.html,8.42,
20011814013_1800265372.html,6.5,
20011814013_1800265434.html,7.46,
20011814013_1800265728.html,8.4,
20011814013_1800265846.html,8.25,
20011814014_1800265372.html,7.71,
20011814014_1800265434.html,7.77,
20011814014_1800265728.html,8.6,
20011814014_1800265846.html,8.67,
20011814015_1800265372.html,5.93,
20011814015_1800265434.html,6.85,
20011814015_1800265726.html,7.07,
20011814015_1800265728.html,7.66,
20011814015_1800265846.html,8.0,
20011814017_1800265372.html,7.43,
20011814017_1800265434.html,7.23,
20011814017_1800265728.html,7.8,
20011814017_1800265846.html,8.25,
20011814018_1800265372.html,6.14,
20011814018_1800265433.html,7.0,
20011814018_1800265434.html,7.08,
20011814018_1800265728.html,8.0,
20011814018_1800265846.html,7.75,
20011814019_1800265372.html,7.79,
20011814019_1800265434.html,7.85,
20011814019_1800265728.html,8.73,
20011814019_1800265846.html,8.75,
20011814020_1800265372.html,7.64,
20011814020_1800265434.html,7.38,
20011814020_1800265728.html,8.26,
20011814020_1800265846.html,8.08,
20011814021_1800265372.html,8.07,
20011814021_1800265434.html,8.08,
20011814021_1800265728.html,8.86,
20011814021_1800265846.html,8.92,
20011814022_1800265372.html,7.43,
20011814022_1800265434.html,7.54,
20011814022_1800265728.html,8.6,
20011814022_1800265846.html,8.42,
20011814023_1800265372.html,8.5,
20011814023_1800265434.html,8.23,
20011814023_1800265728.html,9.0,
20011814023_1800265846.html,8.67,
20011814024_1800265372.html,8.5,
20011814024_1800265434.html,8.31,
20011814024_1800265728.html,8.46,
20011814024_1800265846.html,8.5,
20011814026_1800265372.html,6.43,
20011814026_1800265434.html,7.38,
20011814026_1800265728.html,7.93,
20011814026_1800265846.html,8.17,
20011814027_1800265372.html,8.14,
20011814027_1800265434.html,8.23,
20011814027_1800265728.html,8.73,
20011814027_1800265846.html,8.67,
20011814028_1800265372.html,8.36,
20011814028_1800265434.html,8.38,
20011814028_1800265728.html,8.8,
20011814028_1800265846.html,8.92,
20011814029_1800265371.html,5.92,
20011814029_1800265372.html,4.71,
20011814029_1800265433.html,,
20011814029_1800265434.html,,
20011814029_1800265725.html,7.08,
20011814029_1800265726.html,6.57,
20011814029_1800265728.html,7.66,
20011814029_1800265846.html,7.5,
20011814031_1800265372.html,7.36,
20011814031_1800265434.html,7.31,
20011814031_1800265728.html,8.46,
20011814031_1800265846.html,8.5,
20011814033_1800265372.html,7.86,
20011814033_1800265434.html,8.0,
20011814033_1800265728.html,8.86,
20011814033_1800265846.html,8.83,
20011814034_1800265372.html,7.5,
20011814034_1800265434.html,8.15,
20011814034_1800265728.html,8.6,
20011814034_1800265846.html,8.67,
20011814035_1800265372.html,7.79,
20011814035_1800265434.html,7.77,
20011814035_1800265728.html,8.46,
20011814035_1800265846.html,8.75,
20011814036_1800265372.html,7.64,
20011814036_1800265434.html,7.92,
20011814036_1800265728.html,8.2,
20011814036_1800265846.html,8.42,
20011814037_1800265372.html,8.14,
20011814037_1800265434.html,7.85,
20011814037_1800265728.html,8.46,
20011814037_1800265846.html,8.67,
20011814038_1800265372.html,7.36,
20011814038_1800265434.html,7.92,
20011814038_1800265728.html,8.66,
20011814038_1800265846.html,8.92,
20011814039_1800265372.html,8.29,
20011814039_1800265434.html,8.31,
20011814039_1800265728.html,9.13,
20011814039_1800265846.html,8.92,
20011814040_1800265372.html,3.71,
20011814040_1800265433.html,,
20011814040_1800265434.html,6.85,
20011814040_1800265726.html,,
20011814040_1800265728.html,7.66,
20011814040_1800265843.html,7.07,
20011814040_1800265846.html,7.0,
20011814041_1800265372.html,2.29,
20011814041_1800265433.html,,
20011814041_1800265434.html,,
20011814041_1800265726.html,,
20011814041_1800265728.html,7.4,
20011814041_1800265843.html,6.5,
20011814041_1800265844.html,4.85,
20011814041_1800265846.html,7.0,
20011814042_1800265371.html,5.83,
20011814042_1800265372.html,1.43,
20011814042_1800265432.html,6.83,
20011814042_1800265433.html,,
20011814042_1800265434.html,,
20011814042_1800265726.html,6.14,
20011814042_1800265727.html,,
20011814042_1800265728.html,7.06,
20011814042_1800265844.html,6.69,
20011814042_1800265846.html,6.33,
20011814043_1800265372.html,8.0,
20011814043_1800265434.html,8.15,
20011814043_1800265728.html,8.33,
20011814043_1800265846.html,8.83,
20011814044_1800265372.html,7.5,
20011814044_1800265434.html,8.0,
20011814044_1800265728.html,8.33,
20011814044_1800265846.html,8.17,
20011814045_1800265372.html,7.86,
20011814045_1800265434.html,7.85,
20011814045_1800265728.html,8.73,
20011814045_1800265846.html,8.83,
20011814046_1800265372.html,8.14,
20011814046_1800265434.html,8.15,
20011814046_1800265728.html,8.8,
20011814046_1800265846.html,9.0,
20011814047_1800265372.html,8.29,
20011814047_1800265434.html,8.31,
20011814047_1800265728.html,8.6,
20011814047_1800265846.html,8.67,
20011814048_1800265372.html,8.07,
20011814048_1800265434.html,8.46,
20011814048_1800265728.html,8.53,
20011814048_1800265846.html,8.67,
20011814049_1800265372.html,7.86,
20011814049_1800265434.html,8.15,
20011814049_1800265728.html,8.53,
20011814049_1800265846.html,8.58,
20011814051_1800265372.html,7.14,
20011814051_1800265434.html,,
20011814051_1800265727.html,,
20011814051_1800265728.html,7.6,
20011814051_1800265844.html,7.46,
20011814051_1800265846.html,8.08,
20011814052_1800265372.html,6.21,
20011814052_1800265434.html,7.23,
20011814052_1800265728.html,7.73,
20011814052_1800265846.html,8.33,
20011814053_1800265372.html,8.36,
20011814053_1800265434.html,8.08,
20011814053_1800265728.html,8.86,
20011814053_1800265846.html,8.67,
20011814054_1800265372.html,3.71,
20011814054_1800265434.html,,
20011814054_1800265727.html,,
20011814054_1800265728.html,6.93,
20011814054_1800265843.html,6.29,
20011814054_1800265844.html,6.77,
20011814054_1800265846.html,6.92,
20011814055_1800265372.html,7.71,
20011814055_1800265434.html,8.0,
20011814055_1800265728.html,8.26,
20011814055_1800265846.html,7.92,
20011814056_1800265372.html,6.21,
20011814056_1800265434.html,7.38,
20011814056_1800265728.html,7.53,
20011814056_1800265846.html,7.33,
20011814057_1800265372.html,7.43,
20011814057_1800265434.html,8.0,
20011814057_1800265728.html,8.4,
20011814057_1800265846.html,8.42,
20011814058_1800265372.html,8.07,
20011814058_1800265434.html,7.77,
20011814058_1800265728.html,8.26,
20011814058_1800265846.html,8.33,
20011814059_1800265372.html,5.86,
20011814059_1800265434.html,7.62,
20011814059_1800265728.html,7.73,
20011814059_1800265846.html,7.08,
20011814060_1800265372.html,7.79,
20011814060_1800265434.html,8.0,
20011814060_1800265728.html,8.33,
20011814060_1800265846.html,8.33,
20011914001_1800265372.html,6.64,
20011914001_1800265434.html,,
20011914001_1800265727.html,,
20011914001_1800265728.html,7.06,
20011914001_1800265844.html,6.38,
20011914001_1800265846.html,7.42,
20011914002_1800265372.html,7.36,
20011914002_1800265434.html,7.38,
20011914002_1800265728.html,8.26,
20011914002_1800265846.html,8.33,
20011914003_1800265372.html,7.43,
20011914003_1800265434.html,6.85,
20011914003_1800265728.html,7.73,
20011914003_1800265846.html,8.17,
20011914004_1800265372.html,8.0,
20011914004_1800265434.html,,
20011914004_1800265727.html,7.3,
20011914004_1800265728.html,8.26,
20011914004_1800265846.html,8.17,
20011914005_1800265372.html,8.43,
20011914005_1800265434.html,7.85,
20011914005_1800265728.html,8.46,
20011914005_1800265846.html,8.83,
20011914006_1800265372.html,7.5,
20011914006_1800265434.html,7.08,
20011914006_1800265728.html,,
20011914006_1800265845.html,7.67,
20011914006_1800265846.html,7.58,
20011914007_1800265372.html,7.5,
20011914007_1800265434.html,7.23,
20011914007_1800265728.html,8.2,
20011914007_1800265846.html,8.33,
20011914008_1800265372.html,8.36,
20011914008_1800265434.html,7.92,
20011914008_1800265728.html,8.4,
20011914008_1800265846.html,8.5,
20011914009_1800265372.html,6.57,
20011914009_1800265434.html,,
20011914009_1800265727.html,,
20011914009_1800265728.html,,
20011914009_1800265844.html,6.54,
20011914009_1800265845.html,7.4,
20011914009_1800265846.html,7.67,
20011914010_1800265372.html,7.14,
20011914010_1800265434.html,7.08,
20011914010_1800265728.html,7.46,
20011914010_1800265846.html,7.42,
20011914011_1800265372.html,8.64,
20011914011_1800265434.html,7.69,
20011914011_1800265728.html,8.2,
20011914011_1800265846.html,8.25,
20011914012_1800265372.html,8.64,
20011914012_1800265434.html,7.85,
20011914012_1800265728.html,8.33,
20011914012_1800265846.html,8.5,
20011914013_1800265372.html,8.79,
20011914013_1800265434.html,8.31,
20011914013_1800265728.html,8.73,
20011914013_1800265846.html,9.0,
20011914014_1800265372.html,7.64,
20011914014_1800265434.html,7.46,
20011914014_1800265728.html,,
20011914014_1800265845.html,7.8,
20011914014_1800265846.html,8.0,
20011914015_1800265372.html,8.43,
20011914015_1800265434.html,8.0,
20011914015_1800265728.html,8.4,
20011914015_1800265846.html,8.25,
20011914016_1800265372.html,7.57,
20011914016_1800265434.html,6.69,
20011914016_1800265728.html,,
20011914016_1800265846.html,7.83,
20011914017_1800265372.html,8.43,
20011914017_1800265434.html,7.46,
20011914017_1800265728.html,8.4,
20011914017_1800265846.html,8.75,
20011914018_1800265371.html,7.5,
20011914018_1800265372.html,3.86,
20011914018_1800265433.html,6.43,
20011914018_1800265434.html,,
20011914018_1800265727.html,,
20011914018_1800265728.html,,
20011914018_1800265844.html,2.54,
20011914018_1800265845.html,6.6,
20011914018_1800265846.html,6.42,
20011914019_1800265372.html,5.0,
20011914019_1800265433.html,6.71,
20011914019_1800265434.html,6.23,
20011914019_1800265728.html,,
20011914019_1800265845.html,7.33,
20011914019_1800265846.html,7.5,
20011914020_1800265372.html,5.57,
20011914020_1800265433.html,,
20011914020_1800265434.html,6.77,
20011914020_1800265726.html,7.57,
20011914020_1800265728.html,7.2,
20011914020_1800265846.html,8.25,
20011914021_1800265372.html,4.93,
20011914021_1800265433.html,,
20011914021_1800265434.html,,
20011914021_1800265726.html,6.64,
20011914021_1800265727.html,,
20011914021_1800265728.html,,
20011914021_1800265844.html,6.46,
20011914021_1800265845.html,7.27,
20011914021_1800265846.html,7.42,
20011914022_1800265371.html,7.25,
20011914022_1800265372.html,7.07,
20011914022_1800265434.html,,
20011914022_1800265727.html,,
20011914022_1800265728.html,,
20011914022_1800265844.html,6.31,
20011914022_1800265845.html,6.87,
20011914022_1800265846.html,5.67,
20011914023_1800265372.html,7.79,
20011914023_1800265434.html,7.08,
20011914023_1800265728.html,,
20011914023_1800265846.html,7.83,
20011914024_1800265372.html,7.43,
20011914024_1800265434.html,6.62,
20011914024_1800265728.html,,
20011914024_1800265845.html,7.67,
20011914024_1800265846.html,8.33,
20011914025_1800265372.html,8.07,
20011914025_1800265434.html,7.85,
20011914025_1800265728.html,8.33,
20011914025_1800265846.html,8.42,
20011914026_1800265372.html,7.71,
20011914026_1800265434.html,8.15,
20011914026_1800265728.html,8.6,
20011914026_1800265846.html,8.58,
20011914027_1800265371.html,6.0,
20011914027_1800265372.html,4.93,
20011914027_1800265432.html,7.17,
20011914027_1800265433.html,,
20011914027_1800265434.html,,
20011914027_1800265726.html,,
20011914027_1800265727.html,,
20011914027_1800265728.html,,
20011914027_1800265843.html,5.93,
20011914027_1800265844.html,4.62,
20011914027_1800265845.html,5.67,
20011914027_1800265846.html,7.5,
20011914028_1800265372.html,8.5,
20011914028_1800265434.html,8.0,
20011914028_1800265728.html,7.93,
20011914028_1800265846.html,7.83,
20011914029_1800265372.html,8.36,
20011914029_1800265434.html,8.23,
20011914029_1800265728.html,8.46,
20011914029_1800265846.html,8.67,
20011914030_1800265372.html,9.14,
20011914030_1800265434.html,8.77,
20011914030_1800265728.html,8.93,
20011914030_1800265846.html,9.0,
20011914031_1800265372.html,7.86,
20011914031_1800265434.html,7.62,
20011914031_1800265728.html,8.4,
20011914031_1800265846.html,8.25,
20011914032_1800265372.html,7.07,
20011914032_1800265434.html,6.46,
20011914032_1800265728.html,7.53,
20011914032_1800265846.html,7.58,
20011914033_1800265372.html,5.0,
20011914033_1800265433.html,6.86,
20011914033_1800265434.html,,
20011914033_1800265727.html,,
20011914033_1800265728.html,,
20011914033_1800265844.html,6.31,
20011914033_1800265845.html,6.93,
20011914033_1800265846.html,5.33,
20011914034_1800265372.html,4.93,
20011914034_1800265433.html,,
20011914034_1800265434.html,,
20011914034_1800265726.html,6.64,
20011914034_1800265727.html,,
20011914034_1800265728.html,,
20011914034_1800265844.html,5.69,
20011914034_1800265845.html,7.67,
20011914034_1800265846.html,7.75,
20011914035_1800265371.html,7.0,
20011914035_1800265372.html,7.43,
20011914035_1800265434.html,7.54,
20011914035_1800265728.html,8.13,
20011914035_1800265846.html,7.92,
20011914036_1800265372.html,8.57,
20011914036_1800265434.html,7.92,
20011914036_1800265728.html,8.33,
20011914036_1800265846.html,8.33,
20011914037_1800265372.html,7.86,
20011914037_1800265434.html,7.54,
20011914037_1800265728.html,8.13,
20011914037_1800265846.html,8.08,
20011914038_1800265372.html,8.14,
20011914038_1800265434.html,7.92,
20011914038_1800265728.html,8.53,
20011914038_1800265846.html,8.33,
20011914039_1800265372.html,7.07,
20011914039_1800265434.html,,
20011914039_1800265727.html,6.61,
20011914039_1800265728.html,7.46,
20011914039_1800265846.html,8.08,
20011914040_1800265372.html,7.0,
20011914040_1800265434.html,,
20011914040_1800265728.html,7.4,
20011914040_1800265846.html,8.0,
20011914041_1800265372.html,8.07,
20011914041_1800265434.html,7.46,
20011914041_1800265728.html,8.2,
20011914041_1800265846.html,8.0,
20011914042_1800265372.html,7.64,
20011914042_1800265434.html,7.15,
20011914042_1800265728.html,8.0,
20011914042_1800265846.html,8.33,
20011914043_1800265371.html,6.08,
20011914043_1800265372.html,3.93,
20011914043_1800265432.html,7.08,
20011914043_1800265433.html,,
20011914043_1800265434.html,,
20011914043_1800265726.html,6.64,
20011914043_1800265727.html,,
20011914043_1800265728.html,,
20011914043_1800265844.html,1.54,
20011914043_1800265845.html,4.8,
20011914043_1800265846.html,3.0,
20011914044_1800265372.html,6.0,
20011914044_1800265434.html,,
20011914044_1800265727.html,,
20011914044_1800265728.html,,
20011914044_1800265844.html,6.46,
20011914044_1800265845.html,7.2,
20011914044_1800265846.html,6.5,
20011914045_1800265372.html,8.14,
20011914045_1800265434.html,6.92,
20011914045_1800265728.html,7.6,
20011914045_1800265846.html,8.33,
20011914046_1800265372.html,6.14,
20011914046_1800265434.html,,
20011914046_1800265728.html,8.0,
20011914046_1800265846.html,7.92,
20011914047_1800265372.html,8.5,
20011914047_1800265434.html,7.77,
20011914047_1800265728.html,8.8,
20011914047_1800265846.html,8.67,
20011914048_1800265372.html,8.71,
20011914048_1800265434.html,8.15,
20011914048_1800265728.html,8.66,
20011914048_1800265846.html,8.58,
20011914049_1800265372.html,4.29,
20011914049_1800265433.html,,
20011914049_1800265434.html,,
20011914049_1800265726.html,7.0,
20011914049_1800265727.html,,
20011914049_1800265728.html,7.4,
20011914049_1800265844.html,5.77,
20011914049_1800265846.html,8.0,
20011914050_1800265372.html,8.21,
20011914050_1800265434.html,7.69,
20011914050_1800265728.html,8.46,
20011914050_1800265846.html,8.25,
20011914051_1800265372.html,8.43,
20011914051_1800265434.html,7.77,
20011914051_1800265728.html,8.8,
20011914051_1800265846.html,8.83,
20011914052_1800265372.html,5.0,
20011914052_1800265433.html,,
20011914052_1800265434.html,,
20011914052_1800265726.html,,
20011914052_1800265727.html,,
20011914052_1800265728.html,,
20011914052_1800265844.html,4.46,
20011914052_1800265845.html,7.07,
20011914052_1800265846.html,4.92,
20011914053_1800265372.html,7.57,
20011914053_1800265434.html,6.31,
20011914053_1800265728.html,7.6,
20011914053_1800265846.html,7.92,
20011914054_1800265372.html,7.5,
20011914054_1800265434.html,6.69,
20011914054_1800265728.html,7.46,
20011914054_1800265846.html,7.67,
20011914055_1800265372.html,7.36,
20011914055_1800265434.html,,
20011914055_1800265727.html,6.23,
20011914055_1800265728.html,7.06,
20011914055_1800265846.html,7.5,
20011914056_1800265372.html,8.43,
20011914056_1800265434.html,7.38,
20011914056_1800265728.html,8.53,
20011914056_1800265846.html,8.58,
20011914057_1800265372.html,8.5,
20011914057_1800265434.html,8.15,
20011914057_1800265728.html,8.66,
20011914057_1800265846.html,9.08,
20011914058_1800265372.html,7.0,
